X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
3.6,1974943,3.6,503788,3.6,579437,3.6,460316,3.6,524112,3.6,539410,3.6,545998,3.6,548302,3.6,547810,3.6,563405,3.6,541924,3.6,555998,3.6,562420,3.6,557977,3.6,557819,3.6,557774,3.6,568253,3.6,561565,3.6,556256,3.6,547687,3.6,564814,3.6,558517,3.6,556849,3.6,560941,3.6,559072,3.6,562831,3.6,561359,3.6,555498,3.6,557785,3.6,557712,3.6,552111,3.6,545616,3.6,545648,3.6,578967,3.6,563170,3.6,568570,3.6,547891,3.6,550969,3.6,567850,3.6,552856,3.6,556369,3.6,549569,3.6,615500,3.6,631350,3.6,578868,3.6,536041,3.6,528028,3.6,562893
3.602,1976934,3.602,505443,3.602,580793,3.602,461296,3.602,525062,3.602,540416,3.602,546880,3.602,549223,3.602,548962,3.602,564627,3.602,543183,3.602,557154,3.602,563541,3.602,559699,3.602,559275,3.602,558637,3.602,569352,3.602,562358,3.602,556814,3.602,548886,3.602,566116,3.602,559575,3.602,557917,3.602,561638,3.602,559944,3.602,563592,3.602,562010,3.602,556727,3.602,558435,3.602,558933,3.602,553460,3.602,546602,3.602,546289,3.602,583235,3.602,566129,3.602,571210,3.602,548768,3.602,551646,3.602,569813,3.602,553990,3.602,557077,3.602,550421,3.602,619948,3.602,635936,3.602,579942,3.602,537099,3.602,528881,3.602,564067
3.603,1978530,3.603,506838,3.603,581951,3.603,461952,3.603,525928,3.603,541217,3.603,547653,3.603,549673,3.603,549841,3.603,565620,3.603,544239,3.603,557869,3.603,564450,3.603,561239,3.603,560017,3.603,559021,3.603,569661,3.603,562698,3.603,557374,3.603,550004,3.603,567276,3.603,560074,3.603,558820,3.603,562055,3.603,560548,3.603,563971,3.603,562219,3.603,557702,3.603,559122,3.603,559479,3.603,554746,3.603,547226,3.603,546529,3.603,587538,3.603,568939,3.603,573722,3.603,549541,3.603,552089,3.603,571595,3.603,554797,3.603,557582,3.603,550791,3.603,624295,3.603,640046,3.603,580910,3.603,537724,3.603,529620,3.603,565041
3.605,1979758,3.605,508030,3.605,582564,3.605,462352,3.605,526625,3.605,541738,3.605,548473,3.605,549902,3.605,550631,3.605,566289,3.605,545152,3.605,558589,3.605,564973,3.605,562293,3.605,560367,3.605,558955,3.605,569944,3.605,562949,3.605,557871,3.605,550617,3.605,568071,3.605,560412,3.605,559319,3.605,562270,3.605,560956,3.605,564069,3.605,562200,3.605,558138,3.605,559597,3.605,559726,3.605,555827,3.605,547468,3.605,546805,3.605,591686,3.605,571514,3.605,575967,3.605,549858,3.605,552460,3.605,573179,3.605,555500,3.605,557910,3.605,550995,3.605,628431,3.605,643675,3.605,581639,3.605,538373,3.605,530286,3.605,565821
3.607,1980927,3.607,509067,3.607,583297,3.607,462678,3.607,527193,3.607,542428,3.607,549193,3.607,550092,3.607,551411,3.607,566641,3.607,546069,3.607,559304,3.607,565265,3.607,562858,3.607,560192,3.607,558556,3.607,569901,3.607,562926,3.607,558075,3.607,550647,3.607,568236,3.607,560450,3.607,559317,3.607,562616,3.607,561056,3.607,563889,3.607,561924,3.607,558460,3.607,559851,3.607,560156,3.607,556613,3.607,547549,3.607,547035,3.607,595688,3.607,573747,3.607,577935,3.607,549961,3.607,552246,3.607,574214,3.607,556006,3.607,558301,3.607,551106,3.607,632088,3.607,646565,3.607,582055,3.607,538989,3.607,530862,3.607,566057
3.608,1981842,3.608,509735,3.608,583621,3.608,463098,3.608,527511,3.608,543172,3.608,549704,3.608,549891,3.608,551957,3.608,566704,3.608,546576,3.608,559656,3.608,565575,3.608,562757,3.608,560069,3.608,558154,3.608,569585,3.608,563030,3.608,558391,3.608,550678,3.608,568299,3.608,560060,3.608,559058,3.608,562821,3.608,560891,3.608,563609,3.608,561778,3.608,558659,3.608,560279,3.608,560305,3.608,556875,3.608,547212,3.608,547229,3.608,599069,3.608,575337,3.608,579147,3.608,549885,3.608,552072,3.608,574954,3.608,556364,3.608,558602,3.608,551137,3.608,635071,3.608,648400,3.608,582270,3.608,539379,3.608,531802,3.608,566124
3.61,1982583,3.61,509971,3.61,583724,3.61,463345,3.61,527733,3.61,543826,3.61,549973,3.61,550009,3.61,552449,3.61,566757,3.61,546845,3.61,559672,3.61,565565,3.61,562627,3.61,559459,3.61,557895,3.61,568990,3.61,563069,3.61,558701,3.61,550671,3.61,568085,3.61,559485,3.61,558939,3.61,562957,3.61,560659,3.61,563143,3.61,561572,3.61,558910,3.61,560592,3.61,560291,3.61,557335,3.61,547190,3.61,547496,3.61,601628,3.61,576440,3.61,580219,3.61,549841,3.61,551968,3.61,575316,3.61,556605,3.61,559072,3.61,551405,3.61,637086,3.61,649263,3.61,582209,3.61,539946,3.61,532951,3.61,566026
3.612,1983247,3.612,510166,3.612,583942,3.612,463531,3.612,528035,3.612,544369,3.612,550287,3.612,550374,3.612,552906,3.612,566868,3.612,547084,3.612,559844,3.612,565285,3.612,562107,3.612,559091,3.612,557614,3.612,568573,3.612,562957,3.612,559004,3.612,550365,3.612,567686,3.612,559036,3.612,558946,3.612,563048,3.612,560014,3.612,562593,3.612,561383,3.612,559073,3.612,560765,3.612,560458,3.612,557510,3.612,547108,3.612,547823,3.612,603474,3.612,576974,3.612,580845,3.612,549661,3.612,551946,3.612,575138,3.612,556902,3.612,559619,3.612,551786,3.612,638015,3.612,649276,3.612,581951,3.612,540784,3.612,534143,3.612,566017
3.613,1984127,3.613,510277,3.613,584586,3.613,463776,3.613,528303,3.613,544912,3.613,550506,3.613,550772,3.613,553229,3.613,567061,3.613,547171,3.613,559867,3.613,564965,3.613,561615,3.613,558498,3.613,557561,3.613,567914,3.613,562790,3.613,559084,3.613,550293,3.613,567407,3.613,558638,3.613,558734,3.613,563210,3.613,559332,3.613,562173,3.613,561243,3.613,559452,3.613,560916,3.613,560758,3.613,557746,3.613,547326,3.613,548163,3.613,604370,3.613,577329,3.613,581174,3.613,549594,3.613,551611,3.613,574584,3.613,557305,3.613,560280,3.613,552457,3.613,637939,3.613,648256,3.613,581550,3.613,541718,3.613,535438,3.613,566301
3.615,1984783,3.615,510247,3.615,584950,3.615,463840,3.615,528650,3.615,545257,3.615,550540,3.615,551069,3.615,553278,3.615,567328,3.615,547170,3.615,559730,3.615,564615,3.615,561197,3.615,558109,3.615,557560,3.615,567470,3.615,562765,3.615,559342,3.615,550684,3.615,567535,3.615,558474,3.615,558888,3.615,563095,3.615,558640,3.615,562066,3.615,561313,3.615,559771,3.615,561051,3.615,560888,3.615,558129,3.615,547503,3.615,548678,3.615,604484,3.615,577094,3.615,580969,3.615,549779,3.615,551871,3.615,573979,3.615,557821,3.615,560994,3.615,553111,3.615,636766,3.615,646231,3.615,581463,3.615,542750,3.615,536902,3.615,566802
3.617,1985490,3.617,510462,3.617,585527,3.617,464023,3.617,529061,3.617,545774,3.617,550714,3.617,551489,3.617,553622,3.617,567899,3.617,547169,3.617,560032,3.617,564223,3.617,560860,3.617,557657,3.617,557685,3.617,567378,3.617,562644,3.617,559842,3.617,551090,3.617,567702,3.617,558812,3.617,559340,3.617,563191,3.617,558211,3.617,561901,3.617,561325,3.617,560087,3.617,561061,3.617,561212,3.617,558641,3.617,548218,3.617,549500,3.617,604062,3.617,576436,3.617,580612,3.617,550115,3.617,552067,3.617,573426,3.617,558554,3.617,561742,3.617,553877,3.617,634679,3.617,643628,3.617,581356,3.617,543935,3.617,538184,3.617,567320
3.618,1986055,3.618,511054,3.618,586239,3.618,464439,3.618,529609,3.618,546304,3.618,551205,3.618,552052,3.618,554097,3.618,568537,3.618,547487,3.618,560642,3.618,563980,3.618,560631,3.618,557497,3.618,557773,3.618,567553,3.618,562526,3.618,560224,3.618,551482,3.618,568123,3.618,559445,3.618,559497,3.618,563115,3.618,557847,3.618,561993,3.618,561499,3.618,560245,3.618,561483,3.618,561685,3.618,559060,3.618,548726,3.618,550209,3.618,603052,3.618,575582,3.618,579937,3.618,550535,3.618,552575,3.618,572870,3.618,559109,3.618,562401,3.618,554506,3.618,631944,3.618,640660,3.618,581328,3.618,545073,3.618,539226,3.618,567936
3.62,1986704,3.62,511647,3.62,586944,3.62,465063,3.62,530208,3.62,547002,3.62,551700,3.62,552772,3.62,554547,3.62,569404,3.62,548057,3.62,561250,3.62,563880,3.62,560682,3.62,557462,3.62,558067,3.62,567826,3.62,562694,3.62,560602,3.62,552092,3.62,568869,3.62,560304,3.62,559589,3.62,563105,3.62,558001,3.62,562539,3.62,561812,3.62,560583,3.62,561801,3.62,562403,3.62,559690,3.62,549394,3.62,551008,3.62,601433,3.62,574705,3.62,579093,3.62,551166,3.62,552916,3.62,572494,3.62,559531,3.62,562999,3.62,555296,3.62,628647,3.62,637423,3.62,581403,3.62,546255,3.62,540188,3.62,568542
3.622,1987117,3.622,512522,3.622,587598,3.622,465645,3.622,530914,3.622,547638,3.622,552405,3.622,553580,3.622,555222,3.622,570282,3.622,548911,3.622,561874,3.622,563809,3.622,560780,3.622,557925,3.622,558416,3.622,568400,3.622,563028,3.622,561244,3.622,552760,3.622,569642,3.622,561251,3.622,560164,3.622,563256,3.622,558319,3.622,563179,3.622,562191,3.622,560957,3.622,562333,3.622,563389,3.622,560177,3.622,550138,3.622,551645,3.622,599671,3.622,573422,3.622,578213,3.622,552028,3.622,553761,3.622,572313,3.622,560173,3.622,563714,3.622,555936,3.622,625519,3.622,634333,3.622,581765,3.622,547269,3.622,541090,3.622,569081
3.623,1987724,3.623,513428,3.623,588518,3.623,466409,3.623,531679,3.623,548453,3.623,553321,3.623,554649,3.623,555989,3.623,571178,3.623,549762,3.623,562774,3.623,563851,3.623,561213,3.623,558560,3.623,558889,3.623,569096,3.623,563441,3.623,561839,3.623,553457,3.623,570326,3.623,562518,3.623,560756,3.623,563733,3.623,559036,3.623,563675,3.623,562570,3.623,561410,3.623,563085,3.623,564530,3.623,560818,3.623,551084,3.623,552058,3.623,597485,3.623,572450,3.623,577537,3.623,552925,3.623,554505,3.623,572228,3.623,560812,3.623,564516,3.623,556770,3.623,622602,3.623,631984,3.623,582065,3.623,548322,3.623,541741,3.623,569948
3.625,1988450,3.625,514288,3.625,589394,3.625,467059,3.625,532418,3.625,549095,3.625,554287,3.625,555863,3.625,556676,3.625,571999,3.625,550902,3.625,563496,3.625,564092,3.625,561988,3.625,559351,3.625,559451,3.625,569725,3.625,564083,3.625,562156,3.625,554304,3.625,571059,3.625,563725,3.625,561208,3.625,564155,3.625,559727,3.625,564398,3.625,563210,3.625,561990,3.625,564006,3.625,565653,3.625,561572,3.625,551676,3.625,552442,3.625,595079,3.625,571707,3.625,577108,3.625,553762,3.625,555432,3.625,571922,3.625,561394,3.625,565244,3.625,557609,3.625,620086,3.625,630247,3.625,582599,3.625,549203,3.625,542346,3.625,570945
3.627,1989261,3.627,515069,3.627,590290,3.627,467561,3.627,533230,3.627,549967,3.627,555367,3.627,556983,3.627,557342,3.627,572815,3.627,551873,3.627,564118,3.627,564465,3.627,562736,3.627,560140,3.627,560321,3.627,570528,3.627,565250,3.627,562642,3.627,555277,3.627,571893,3.627,564711,3.627,562045,3.627,565053,3.627,560754,3.627,565168,3.627,563870,3.627,562773,3.627,564839,3.627,566919,3.627,562472,3.627,552620,3.627,552921,3.627,592680,3.627,571159,3.627,576705,3.627,554695,3.627,556224,3.627,571691,3.627,562288,3.627,566340,3.627,558401,3.627,618079,3.627,628963,3.627,583525,3.627,550052,3.627,543044,3.627,572024
3.628,1990203,3.628,515728,3.628,591151,3.628,468032,3.628,534062,3.628,550895,3.628,556392,3.628,557927,3.628,558048,3.628,573389,3.628,552645,3.628,564658,3.628,565225,3.628,563543,3.628,560848,3.628,561191,3.628,571595,3.628,566329,3.628,563196,3.628,556212,3.628,572656,3.628,565653,3.628,562976,3.628,566190,3.628,561822,3.628,565806,3.628,564868,3.628,563720,3.628,565967,3.628,568019,3.628,563416,3.628,553676,3.628,553585,3.628,590578,3.628,570849,3.628,576447,3.628,555739,3.628,557303,3.628,571518,3.628,563420,3.628,567623,3.628,559180,3.628,617059,3.628,628454,3.628,584674,3.628,550811,3.628,544034,3.628,573125
3.63,1991117,3.63,516205,3.63,591938,3.63,468572,3.63,534900,3.63,551982,3.63,557432,3.63,558842,3.63,558803,3.63,573935,3.63,553313,3.63,565337,3.63,566136,3.63,564589,3.63,561734,3.63,562311,3.63,572886,3.63,567626,3.63,563778,3.63,557320,3.63,573569,3.63,566773,3.63,564018,3.63,567514,3.63,563157,3.63,566692,3.63,566131,3.63,564704,3.63,566949,3.63,568902,3.63,564522,3.63,554681,3.63,554680,3.63,588360,3.63,570821,3.63,576302,3.63,556843,3.63,558461,3.63,571605,3.63,564469,3.63,568805,3.63,559958,3.63,616254,3.63,628359,3.63,585985,3.63,551758,3.63,545075,3.63,574293
3.632,1992158,3.632,516842,3.632,592667,3.632,469173,3.632,535690,3.632,552989,3.632,558611,3.632,559878,3.632,559677,3.632,574748,3.632,554074,3.632,565907,3.632,567391,3.632,565507,3.632,562708,3.632,563715,3.632,574482,3.632,569241,3.632,564783,3.632,558541,3.632,574812,3.632,567600,3.632,565099,3.632,568873,3.632,564696,3.632,568122,3.632,567637,3.632,565873,3.632,568152,3.632,569851,3.632,565476,3.632,555838,3.632,556203,3.632,586612,3.632,570906,3.632,576376,3.632,557987,3.632,559837,3.632,571734,3.632,565582,3.632,569844,3.632,560806,3.632,616025,3.632,628551,3.632,587631,3.632,552479,3.632,546478,3.632,575251
3.633,1993175,3.633,517672,3.633,593367,3.633,470047,3.633,536591,3.633,554037,3.633,559726,3.633,561001,3.633,560801,3.633,575702,3.633,554988,3.633,566653,3.633,569135,3.633,566537,3.633,564005,3.633,565478,3.633,576415,3.633,570843,3.633,566094,3.633,559814,3.633,576164,3.633,568462,3.633,566620,3.633,570562,3.633,566419,3.633,569846,3.633,569290,3.633,567231,3.633,569302,3.633,570819,3.633,566624,3.633,557343,3.633,557737,3.633,585276,3.633,571411,3.633,576763,3.633,559493,3.633,561473,3.633,572481,3.633,566634,3.633,571103,3.633,561917,3.633,616479,3.633,629025,3.633,589443,3.633,553230,3.633,547987,3.633,576165
3.635,1994569,3.635,518607,3.635,594272,3.635,471006,3.635,537464,3.635,554917,3.635,560591,3.635,562160,3.635,561975,3.635,576937,3.635,556112,3.635,567785,3.635,571319,3.635,567853,3.635,565733,3.635,567403,3.635,578502,3.635,572295,3.635,567692,3.635,561169,3.635,577504,3.635,569909,3.635,568425,3.635,572308,3.635,568261,3.635,572083,3.635,571273,3.635,568748,3.635,570576,3.635,571939,3.635,567697,3.635,559010,3.635,559681,3.635,584528,3.635,572188,3.635,577685,3.635,561230,3.635,563456,3.635,573564,3.635,567812,3.635,572186,3.635,563319,3.635,617550,3.635,630214,3.635,591064,3.635,553966,3.635,549724,3.635,577289
3.637,1996013,3.637,519938,3.637,595407,3.637,472385,3.637,538430,3.637,555773,3.637,561878,3.637,563627,3.637,563266,3.637,578537,3.637,557465,3.637,569358,3.637,573719,3.637,569451,3.637,568017,3.637,569991,3.637,580919,3.637,574387,3.637,569568,3.637,562798,3.637,579079,3.637,571551,3.637,570791,3.637,574306,3.637,570362,3.637,574877,3.637,573382,3.637,570345,3.637,572064,3.637,573678,3.637,568966,3.637,560874,3.637,562090,3.637,584299,3.637,573350,3.637,579304,3.637,563062,3.637,565913,3.637,575215,3.637,569149,3.637,573547,3.637,565080,3.637,618950,3.637,631651,3.637,593009,3.637,554713,3.637,550973,3.637,578766
3.638,1997761,3.638,521610,3.638,596946,3.638,473987,3.638,539536,3.638,556635,3.638,563332,3.638,565409,3.638,564543,3.638,580739,3.638,559182,3.638,571455,3.638,576792,3.638,571234,3.638,570561,3.638,572975,3.638,583766,3.638,576841,3.638,571868,3.638,564582,3.638,580945,3.638,573620,3.638,573468,3.638,576775,3.638,572725,3.638,578109,3.638,575868,3.638,572245,3.638,574199,3.638,576048,3.638,570544,3.638,563393,3.638,564841,3.638,584837,3.638,575162,3.638,581414,3.638,565236,3.638,568648,3.638,577181,3.638,570716,3.638,575001,3.638,567332,3.638,621033,3.638,633873,3.638,595349,3.638,555289,3.638,552061,3.638,580685
3.64,1999651,3.64,523438,3.64,598900,3.64,475856,3.64,541050,3.64,557773,3.64,564946,3.64,567127,3.64,566139,3.64,583305,3.64,561160,3.64,574107,3.64,580395,3.64,573648,3.64,573751,3.64,576440,3.64,587012,3.64,579926,3.64,574352,3.64,566605,3.64,583206,3.64,576266,3.64,576677,3.64,579902,3.64,575466,3.64,581715,3.64,579090,3.64,574480,3.64,576586,3.64,578953,3.64,572837,3.64,566203,3.64,567794,3.64,585909,3.64,577652,3.64,584079,3.64,567927,3.64,571606,3.64,579955,3.64,572670,3.64,576764,3.64,569598,3.64,623507,3.64,636520,3.64,597788,3.64,556243,3.64,552962,3.64,583217
3.642,2001919,3.642,525558,3.642,601637,3.642,477771,3.642,542963,3.642,559384,3.642,567191,3.642,569159,3.642,567779,3.642,586436,3.642,563437,3.642,577315,3.642,584420,3.642,576457,3.642,577713,3.642,580617,3.642,590774,3.642,583880,3.642,577367,3.642,569044,3.642,585914,3.642,579433,3.642,580292,3.642,583475,3.642,579085,3.642,586046,3.642,582919,3.642,577183,3.642,579620,3.642,582659,3.642,575448,3.642,569516,3.642,571522,3.642,587487,3.642,580656,3.642,587028,3.642,570874,3.642,574780,3.642,583195,3.642,575101,3.642,578678,3.642,571907,3.642,626390,3.642,639796,3.642,600579,3.642,557253,3.642,553667,3.642,586664
3.643,2004364,3.643,527948,3.643,604735,3.643,480177,3.643,545365,3.643,561392,3.643,570052,3.643,571573,3.643,569835,3.643,590188,3.643,566278,3.643,580757,3.643,589021,3.643,579913,3.643,582229,3.643,585566,3.643,595261,3.643,588751,3.643,580717,3.643,571966,3.643,589419,3.643,582847,3.643,584299,3.643,587825,3.643,583368,3.643,590963,3.643,587515,3.643,580429,3.643,583191,3.643,586915,3.643,578721,3.643,573116,3.643,575619,3.643,589306,3.643,584133,3.643,590227,3.643,574088,3.643,578222,3.643,587041,3.643,577609,3.643,580852,3.643,574396,3.643,629598,3.643,643552,3.643,604005,3.643,558226,3.643,554081,3.643,590495
3.645,2006940,3.645,530794,3.645,608367,3.645,482415,3.645,547951,3.645,563815,3.645,573031,3.645,574121,3.645,572424,3.645,594500,3.645,569545,3.645,584525,3.645,594403,3.645,584268,3.645,587300,3.645,591004,3.645,600176,3.645,594235,3.645,584600,3.645,575607,3.645,593460,3.645,586886,3.645,588454,3.645,592332,3.645,588332,3.645,596360,3.645,592908,3.645,584117,3.645,587295,3.645,591293,3.645,582391,3.645,577138,3.645,579802,3.645,591506,3.645,587904,3.645,593486,3.645,577797,3.645,581887,3.645,591259,3.645,580147,3.645,582907,3.645,576614,3.645,633299,3.645,647920,3.645,607749,3.645,559151,3.645,554769,3.645,594750
3.647,2010160,3.647,533908,3.647,612446,3.647,484710,3.647,550813,3.647,566569,3.647,575931,3.647,576708,3.647,575548,3.647,598829,3.647,573283,3.647,588435,3.647,600182,3.647,589333,3.647,592852,3.647,596838,3.647,605578,3.647,600166,3.647,588592,3.647,579547,3.647,597887,3.647,591092,3.647,592611,3.647,596983,3.647,593994,3.647,602126,3.647,598603,3.647,588149,3.647,591507,3.647,595609,3.647,586605,3.647,581085,3.647,583946,3.647,593880,3.647,591768,3.647,596904,3.647,581412,3.647,585466,3.647,595971,3.647,582890,3.647,585158,3.647,578622,3.647,637329,3.647,652399,3.647,611560,3.647,560090,3.647,555556,3.647,599287
3.648,2013655,3.648,537383,3.648,616806,3.648,487298,3.648,553586,3.648,569364,3.648,578903,3.648,579538,3.648,578751,3.648,603157,3.648,577577,3.648,592518,3.648,606146,3.648,594796,3.648,598786,3.648,602881,3.648,611143,3.648,605712,3.648,592527,3.648,583709,3.648,602102,3.648,595556,3.648,596824,3.648,601300,3.648,599649,3.648,607926,3.648,604154,3.648,592280,3.648,596141,3.648,599930,3.648,590848,3.648,585212,3.648,588356,3.648,596669,3.648,595606,3.648,600055,3.648,584912,3.648,588912,3.648,600877,3.648,585549,3.648,587369,3.648,580655,3.648,641717,3.648,657413,3.648,615621,3.648,560621,3.648,556121,3.648,603735
3.65,2017173,3.65,541198,3.65,621116,3.65,489932,3.65,556321,3.65,572020,3.65,581600,3.65,582252,3.65,582126,3.65,607161,3.65,581932,3.65,596402,3.65,612055,3.65,600593,3.65,604400,3.65,608484,3.65,616481,3.65,611058,3.65,595985,3.65,587808,3.65,606292,3.65,599862,3.65,600528,3.65,605258,3.65,605011,3.65,613216,3.65,609467,3.65,596279,3.65,600622,3.65,603669,3.65,595129,3.65,588969,3.65,592219,3.65,599723,3.65,599261,3.65,603051,3.65,588197,3.65,592044,3.65,605618,3.65,587751,3.65,589360,3.65,582554,3.65,646145,3.65,662508,3.65,619445,3.65,561126,3.65,556829,3.65,607538
3.652,2020484,3.652,545353,3.652,625287,3.652,492254,3.652,558582,3.652,574574,3.652,583970,3.652,584522,3.652,585244,3.652,610377,3.652,586166,3.652,600256,3.652,617430,3.652,606241,3.652,609803,3.652,613248,3.652,621119,3.652,615583,3.652,598977,3.652,591485,3.652,609678,3.652,603905,3.652,603802,3.652,608314,3.652,609811,3.652,617531,3.652,613862,3.652,599958,3.652,604495,3.652,606678,3.652,599164,3.652,592377,3.652,595441,3.652,602907,3.652,602678,3.652,605624,3.652,591110,3.652,594603,3.652,610072,3.652,589685,3.652,590845,3.652,584001,3.652,650841,3.652,667377,3.652,622939,3.652,561777,3.652,557595,3.652,610978
3.653,2023748,3.653,549231,3.653,629072,3.653,494422,3.653,560764,3.653,576618,3.653,585882,3.653,586513,3.653,587814,3.653,612779,3.653,590201,3.653,603710,3.653,621610,3.653,611053,3.653,614586,3.653,616726,3.653,624770,3.653,618722,3.653,601085,3.653,594262,3.653,612360,3.653,607129,3.653,606231,3.653,610808,3.653,613718,3.653,620578,3.653,617088,3.653,603148,3.653,607648,3.653,608902,3.653,602877,3.653,594925,3.653,597861,3.653,605786,3.653,605747,3.653,607640,3.653,593172,3.653,596066,3.653,613940,3.653,591138,3.653,592038,3.653,585236,3.653,655237,3.653,672001,3.653,625609,3.653,562523,3.653,558305,3.653,613551
